 CCNA_02704 	76.2304209442	72.8827463769	41.9304823212	10.5073766658	x
 CCNA_01830 	32.654076479	32.1518037757	17.274052249	10.5160251025	x
 CCNA_00026 	139.028840068	135.326408174	52.138576551	10.849334938	x
 CCNA_03839 	164.42176954	183.315433468	63.8108313622	11.1691960358	x
 CCNA_03200 	154.372784814	127.700465259	33.2795117738	11.1868447774	x
 CCNA_02384 	145.830015061	121.141383065	35.8606573797	11.2053436939	x
 CCNA_00086 	126.314370284	140.375168655	110.832006451	11.3565378241	x
 CCNA_01706 	45.3706270726	36.0455389686	26.7859531223	11.5339650444	x
 CCNA_02535 	154.163402528	158.7014254	46.5138430584	11.7188727121	x
 CCNA_00956 	80.1129800229	89.4622154135	98.0994895112	11.7441646562	x
 CCNA_03734 	84.445136718	63.3269747928	17.2984324461	11.7459672355	x
 CCNA_00989 	37.167957389	28.2824049991	30.4797140973	11.7684900893	x
 CCNA_00637 	35.9454678372	45.5681624392	53.7148597468	11.7738757562	x
 CCNA_00922 	132.265549524	128.738686015	51.9820610427	11.9650223475	x
 CCNA_02409 	209.512507454	147.940280743	25.6624173333	12.0471025342	x
 CCNA_00338 	59.5811943918	44.9329648396	18.2590136026	12.0538252477	x
 CCNA_01969 	224.885353063	272.27763832	76.0295524695	12.1718714144	x
 CCNA_02062 	134.373035059	133.379299016	42.2880372352	12.2092673083	x
 CCNA_01923 	204.229376451	200.336557508	38.7728070206	12.4186222771	x
 CCNA_03603 	142.058094875	122.462114342	33.2217013886	12.5075013572	x
 CCNA_01782 	63.0606652896	83.9400266254	33.0683700024	12.5324970084	x
 CCNA_00377 	87.4453353443	105.165442562	71.935340001	12.5474614254	x
 CCNA_02097 	141.557045771	136.555487801	31.6697440019	12.7863781633	x
 CCNA_02137 	89.9445470766	105.786791114	133.323812815	12.875295953	x
 CCNA_00806 	183.622186022	217.974750928	80.5799938573	12.9479097409	x
 CCNA_03507 	177.547291859	155.300947963	27.6021081456	12.95768137	x
 CCNA_01760 	149.64485101	170.782310312	126.988720925	13.0215057431	x
 CCNA_01202 	71.4436249035	77.9257143926	72.6776897652	13.0537504952	x
 CCNA_03663 	130.38986296	134.827580396	40.0110558945	13.0810207905	x
 CCNA_03048 	50.1267601521	40.7954578236	13.7142386511	13.2331702846	x
 CCNA_02914 	64.4999145549	67.8034460469	53.2881083682	13.2436878258	x
 CCNA_03834 	65.3493902077	65.4818286836	47.2852915892	13.3602174812	x
 CCNA_00196 	240.321939788	130.857808564	38.686381998	13.4024464186	x
 CCNA_03686 	117.993206545	131.534189884	98.9049950703	13.41643158	x
 CCNA_03522 	93.2133776918	99.9010271474	26.1085245572	13.4304459584	x
 CCNA_00159 	193.162218	225.76244976	109.463547854	13.4572523658	x
 CCNA_02562 	144.1664819	126.211187792	30.5140570166	13.49185187	x
 CCNA_02643 	123.596356564	154.700759912	114.960336884	13.518818141	x
 CCNA_03265 	135.286189201	101.62450507	24.1016860725	13.5959595483	x
 CCNA_01593 	92.5524098027	84.8427741414	36.6995082902	13.6312722845	x
 CCNA_00610 	36.1922330626	44.2466367831	54.7762614075	13.6329087703	x
 CCNA_00217 	116.299883247	121.597570931	42.2740986769	13.6348386058	x
 CCNA_02519 	152.578246256	170.682620194	63.4183423821	13.6538905461	x
 CCNA_02842 	106.369706597	107.65076561	55.351332527	13.7170130841	x
 CCNA_01479 	53.847496149	57.6811155678	23.680564849	13.8358982969	x
 CCNA_03162 	168.694941272	217.602214693	58.181739615	13.8806679669	x
 CCNA_00892 	199.388324612	143.499292819	26.5963645331	13.9705112411	x
 CCNA_01552 	175.810583203	204.579106733	66.2877583459	13.9838939429	x
 CCNA_01122 	223.757694976	172.307813809	48.4792340894	14.071957553	x
 CCNA_00138 	26.1451183634	28.7125921492	19.9545992129	14.0774601433	x
 CCNA_02352 	141.738692866	148.150640281	66.3692654308	14.194016851	x
 CCNA_02243 	118.195018838	106.43712484	26.8307932562	14.2332991855	x
 CCNA_03233 	27.1389080488	29.2404602069	47.3719241009	14.2961975853	x
 CCNA_01961 	160.980148679	177.761018912	175.144244727	14.3284698338	x
 CCNA_01730 	176.928193137	209.68363494	169.812338373	14.3811283914	x
 CCNA_03548 	243.574399218	223.004206661	70.9053995473	14.3884972828	x
 CCNA_00492 	200.077112711	163.950182294	38.7962107061	14.4195292683	x
 CCNA_00700 	154.567000125	109.3365364	26.5585652402	14.4270199328	x
 CCNA_01086 	62.7447976339	62.8568236717	21.6792123158	14.5072587052	x
 CCNA_03013 	26.2847140507	39.275788261	45.5738417709	14.6199270218	x
 CCNA_02294 	186.025015129	112.490047699	42.0635480268	14.6890056615	x
 CCNA_03333 	86.938366783	86.8887318524	35.1327261779	14.8292776971	x
 CCNA_00054 	163.896455721	114.531859896	16.4593386611	14.9016086272	x
 CCNA_03721 	366.45648273	256.396774848	50.712462232	14.9484116567	x
 CCNA_02638 	31.3012765669	35.1461689187	24.4852672832	14.963369273	x
 CCNA_01680 	43.0616674481	46.0178756476	58.92544025	14.9683322479	x
 CCNA_00985 	80.4051927752	86.9514936341	48.4611695171	15.133269654	x
 CCNA_03129 	219.374534481	179.626041367	44.5859634483	15.137361939	x
 CCNA_03316 	109.442823724	117.458757836	46.4582915292	15.1585014267	x
 CCNA_01132 	174.607102805	161.85022511	88.9729712364	15.243006	x
 CCNA_03299 	105.992224041	95.279612464	20.6771681359	15.3165747687	x
 CCNA_01159 	147.454079874	115.839697705	32.2807981364	15.3719631203	x
 CCNA_03871 	133.664910745	136.054114837	38.5642959711	15.3790184195	x
 CCNA_00116 	173.520268957	138.006158453	27.0101967772	15.4747474205	x
 CCNA_01622 	149.050515657	166.175282734	73.4294263374	15.5812462807	x
 CCNA_03102 	87.2887642588	96.1546130793	25.6468325236	15.5952456035	x
 CCNA_00268 	138.440576931	125.869863989	23.0209785717	15.6316857539	x
 CCNA_02986 	112.912600376	104.499871447	21.9053188493	15.6781385191	x
 CCNA_02261 	148.690433063	112.375020433	39.8686940453	15.7437717521	x
 CCNA_00950 	156.400635279	151.140143173	28.6760149529	15.7626945547	x
 CCNA_00538 	49.8318282454	55.0479806059	30.3639127468	15.8927940905	x
 CCNA_03685 	32.3665996319	36.418064175	47.0996492789	15.9024355077	x
 CCNA_00737 	76.2400255013	84.7029920063	55.0678627273	15.9115465628	x
 CCNA_03816 	117.42813455	139.270413949	84.7010581881	15.965932219	x
 CCNA_00593 	102.163228197	171.751090469	112.67863241	16.081919724	x
 CCNA_01820 	100.477224045	123.4115756	58.0775921888	16.1197424208	x
 CCNA_00957 	66.2618041455	82.4131384958	100.493753312	16.1477307842	x
 CCNA_03502 	71.2865457269	56.9995253137	34.0923472134	16.2346142073	x
 CCNA_01084 	121.415661865	166.915843927	186.746258781	16.2409434916	x
 CCNA_02125 	251.03977938	234.417975149	54.0082694494	16.3575850147	x
 CCNA_02925 	210.743451781	142.92072035	36.0517211594	16.5404120037	x
 CCNA_02051 	77.5198415025	78.5914609344	80.6709871201	16.5472630619	x
 CCNA_00413 	246.548274657	182.006946186	70.7239260586	16.6233120734	x
 CCNA_02754 	126.409553007	101.492008975	55.5804249024	16.6413365515	x
 CCNA_03876 	124.08815232	109.356581065	47.9658355321	16.6886177888	x
 CCNA_02127 	156.4467924	150.492679044	27.7018147373	16.7200562135	x
 CCNA_03704 	250.38478863	263.041744315	84.0777352301	16.8083393386	x
 CCNA_03640 	82.7557480976	81.3003564142	105.994704705	16.8247253861	x
 CCNA_03414 	308.66581885	244.992187108	48.7475513968	16.8880213628	x
 CCNA_03602 	87.1957492586	117.804495938	31.2119890643	16.9548311176	x
 CCNA_02776 	39.1455051753	79.0365789696	34.3804138139	16.978152756	x
 CCNA_01042 	30.9937397869	41.9746680703	29.825901534	17.0057975438	x
 CCNA_03865 	162.784310467	187.386184363	83.5056543014	17.010582013	x
 CCNA_03743 	59.1939397661	59.6739938919	30.3964429985	17.1551314158	x
 CCNA_01163 	186.742990904	240.868662967	145.851749409	17.2146578077	x
 CCNA_01393 	198.217947992	159.374778095	23.9925202895	17.2496977458	x
 CCNA_00862 	44.2292876347	58.1396836549	43.2044265527	17.3846719065	x
 CCNA_03827 	163.775024207	96.9384822077	19.9485321411	17.4155602241	x
 CCNA_03006 	73.6670263335	58.2158210466	18.5404308567	17.4851499513	x
 CCNA_00323 	83.3734167435	81.0652633605	37.2836740838	17.5807843175	x
 CCNA_01677 	85.5120300823	75.1729653941	98.1772614218	17.9838421702	x
 CCNA_01972 	177.799727174	201.565901597	164.408797945	18.0220722717	x
 CCNA_00720 	121.901901877	165.15878025	114.393371663	18.0475622057	x
 CCNA_00894 	219.287540007	100.949812724	25.1702591221	18.0964465925	x
 CCNA_03543 	199.040473573	93.8035799573	18.7271934386	18.1658904832	x
 CCNA_01404 	241.981348632	296.50140242	130.123052773	18.1909509032	x
 CCNA_02572 	195.36852893	154.441924718	45.0977503061	18.2555643446	x
 CCNA_00204 	53.893538214	69.5666739078	32.5714591825	18.2614501385	x
 CCNA_02872 	18.3397466248	15.2468113936	21.8842093817	18.3376226719	x
 CCNA_01446 	172.457968261	193.613618656	60.996413383	18.3376226719	x
 CCNA_03159 	112.523222356	142.04716487	113.31147734	18.3434698617	x
 CCNA_03524 	119.639634896	139.19658895	81.2806681177	18.465434422	x
 CCNA_01066 	109.773509209	136.619293068	176.388370986	18.5979945962	x
 CCNA_03205 	192.465672811	192.803968417	114.161817629	18.6790512313	x
 CCNA_02640 	88.6027579741	131.987771047	97.0603041227	18.7311241259	x
 CCNA_02342 	382.294886164	385.739622707	62.4190434269	18.9049717719	x
 CCNA_02402 	111.099587714	91.7579060305	23.5464539263	18.9863361414	x
 CCNA_01220 	214.051171479	254.389939282	129.61459775	19.0637104412	x
 CCNA_02099 	179.484168381	167.832270942	43.3570923709	19.0816738903	x
 CCNA_02131 	42.0402518978	25.0158025833	18.4359659544	19.090520798	x
 CCNA_01089 	119.780025265	148.425534471	80.287350699	19.1606636699	x
 CCNA_00707 	78.7246574154	78.6566063184	30.9754471879	19.2504713752	x
 CCNA_03301 	126.616066298	164.382849573	165.236769498	19.2552626037	x
 CCNA_01651 	290.524219819	288.242533768	103.152286584	19.2931106538	x
 CCNA_03675 	202.033754983	126.711691153	27.8156899279	19.3071063815	x
 CCNA_00155 	157.294854772	147.689357406	23.3726987877	19.3206215061	x
 CCNA_01242 	78.7530889546	61.6655509209	25.6427526457	19.346578454	x
 CCNA_00078 	72.9024712456	105.164080451	97.263729893	19.3614147871	x
 CCNA_03062 	331.819093608	189.73242088	54.1494328264	19.4248694639	x
 CCNA_01061 	168.999770424	213.573341738	329.560483006	19.4333426894	x
 CCNA_00326 	106.985756256	86.5018463929	38.5684520543	19.4544764424	x
 CCNA_03575 	55.2260597604	54.954751064	47.8566302419	19.4973415969	x
 CCNA_00947 	115.438440727	158.197361451	217.62229671	19.5577558948	x
 CCNA_01213 	110.620116305	131.607661747	92.6240044939	19.6314891876	x
 CCNA_01941 	192.30420517	207.158740154	56.8556935125	19.6417029497	x
 CCNA_03735 	145.123825918	156.835970252	75.3162326632	19.6696791395	x
 CCNA_00264 	272.236913186	188.107737678	72.0840015598	19.7017031981	x
 CCNA_02413 	123.532058091	130.362670828	105.015058649	19.899694304	x
 CCNA_01994 	213.782575334	189.141497037	237.362100656	19.9456124199	x
 CCNA_03211 	104.309980803	62.6205716947	20.9971562796	20.0375276845	x
 CCNA_01500 	124.155328104	104.441074319	43.3181297101	20.0548912267	x
 CCNA_00382 	241.503831018	152.980559601	42.7627456121	20.0747721597	x
 CCNA_02008 	346.822746088	343.256075369	144.255200547	20.285926788	x
 CCNA_00451 	19.1039688616	12.1497566839	23.723574983	20.294503541	x
 CCNA_03201 	297.606185508	305.53390002	210.261044838	20.3958971532	x
 CCNA_03139 	175.189630467	188.941479592	132.741069088	20.3997819626	x
 CCNA_01432 	218.16424337	252.462449817	219.199530979	20.5297494495	x
 CCNA_01083 	256.695367122	244.571262595	83.5967116447	20.5356982623	x
 CCNA_01252 	99.6765681253	92.3821822137	41.4068150303	20.5816625477	x
 CCNA_03518 	150.844961474	96.8222096933	22.624492396	20.7600865407	x
 CCNA_03038 	74.5639431349	100.086240852	92.1768619734	20.8632854255	x
 CCNA_00084 	250.244104354	259.620480947	139.422717671	20.8761026316	x
 CCNA_00442 	182.199341468	225.074498924	292.222247615	20.9045360939	x
 CCNA_01033 	130.581970943	93.2168238958	39.3929807709	20.9336784201	x
 CCNA_02387 	196.828228061	223.140516024	218.296651516	20.9392164303	x
 CCNA_02094 	210.179552376	140.325966143	29.1153058295	21.0317561574	x
 CCNA_01104 	98.803586765	63.9198456059	33.928390843	21.063339682	x
 CCNA_01001 	182.69463158	190.757664345	44.895928068	21.1702748587	x
 CCNA_02466 	131.77673058	170.305177113	56.6324554376	21.1892268851	x
 CCNA_03733 	242.712436247	225.24401615	81.956488537	21.2000102066	x
 CCNA_02185 	152.229611873	147.803757185	69.2370106447	21.369662489	x
 CCNA_01417 	275.030589677	181.442813726	69.5014112118	21.3940650399	x
 CCNA_02779 	141.0132805	121.053300278	42.8958905425	21.4918643713	x
 CCNA_03752 	217.296120723	180.869402772	78.6151974558	21.5246879423	x
 CCNA_02722 	195.211126614	182.12449642	50.1407669318	21.5904900023	x
 CCNA_02063 	455.492628765	261.941105544	53.8096035365	21.5904900023	x
 CCNA_01986 	111.261990393	157.019036016	184.761404831	21.9307054674	x
 CCNA_01090 	170.193975977	103.039844863	36.4884099894	21.9608378235	x
 CCNA_00496 	306.524478412	328.778383929	254.138900282	21.9628417324	x
 CCNA_03164 	260.792783112	285.614942185	126.485712739	21.9935548366	x
 CCNA_02480 	23.8794316955	27.170414933	24.0735532879	22.1467411249	x
 CCNA_03402 	90.6779863917	85.5470020163	69.4034146977	22.1770583613	x
 CCNA_02561 	222.179179616	262.146240609	156.375572177	22.211543153	x
 CCNA_00926 	19.4044042558	25.192310574	41.5366964665	22.2455765642	x
 CCNA_00782 	53.5825935976	57.2889065944	38.9465474415	22.3952478969	x
 CCNA_01791 	237.3743298	237.380245915	78.744145292	22.4148614775	x
 CCNA_01775 	295.64581876	228.458670208	101.973374613	22.5788726591	x
 CCNA_02255 	50.3172185388	57.2584014488	22.8100590351	22.6369907354	x
 CCNA_02624 	219.227053993	252.117395494	127.330781652	22.7066775987	x
 CCNA_01116 	199.95376229	181.28181891	37.1808156583	22.83160525	x
 CCNA_03554 	158.386053677	155.674026312	69.4964820337	22.8619664272	x
 CCNA_00222 	131.168249485	104.977199721	71.2265687444	22.871742533	x
 CCNA_02149 	282.249360126	330.112494487	164.033455535	22.8784362662	x
 CCNA_00954 	114.285955558	161.422985776	238.941818258	23.1377011338	x
 CCNA_01669 	196.038447002	252.13377656	55.0161384838	23.4043934798	x
 CCNA_03247 	249.465434805	207.197261171	52.1465703227	23.4660020031	x
 CCNA_00285 	458.243728575	213.270721406	47.8561066464	23.6328827613	x
 CCNA_03300 	111.849447404	133.26387764	59.9303963152	23.6511485473	x
 CCNA_01449 	137.005537733	189.346837363	288.971264977	23.6881724417	x
 CCNA_00752 	393.429084769	280.638956431	34.9375203331	23.7232460456	x
 CCNA_01689 	235.574618299	255.680571293	100.565327445	23.7286512053	x
 CCNA_02130 	190.22846499	226.834111533	47.6692196619	23.7367635647	x
 CCNA_02065 	29.505479822	32.9725238381	46.4824027436	23.8553344578	x
 CCNA_02359 	102.879076811	131.594190492	228.541790719	23.8745010709	x
 CCNA_02641 	137.726592088	176.420854034	200.948542274	23.8992270041	x
 CCNA_01423 	254.887991843	298.401936535	114.900241028	24.0620783772	x
 CCNA_00497 	257.733516282	268.293176613	242.314243395	24.159718855	x
 CCNA_01834 	92.608359245	120.332427466	61.0403538712	24.1650041445	x
 CCNA_01543 	260.713496794	284.474140367	51.7187317302	24.1796136312	x
 CCNA_03334 	231.553848342	272.565083134	146.849088123	24.2102362422	x
 CCNA_01670 	259.250251601	306.571857148	207.377478667	24.225941224	x
 CCNA_01057 	380.465003509	387.83538974	70.6275570726	24.2365684125	x
 CCNA_00288 	63.6138586452	65.584962496	63.3582550177	24.2685213757	x
 CCNA_01817 	153.280930003	187.068522643	295.488487825	24.4550229809	x
 CCNA_01613 	252.883078459	288.621015048	114.704059811	24.4785374261	x
 CCNA_02231 	190.969301987	215.373066614	101.207729867	24.5270397362	x
 CCNA_03227 	41.0601388868	37.5284615399	38.0290009018	24.5312995836	x
 CCNA_00893 	284.440253103	183.683325953	86.4900644336	24.6514320855	x
 CCNA_03407 	122.426977469	119.920940347	72.6955599844	24.8157073631	x
 CCNA_00091 	35.6050718347	39.662431946	33.7145404832	25.0525192158	x
 CCNA_00365 	294.011466939	206.438378994	39.2542204007	25.1225079031	x
 CCNA_02553 	187.843967575	203.191617347	150.669514249	25.163006869	x
 CCNA_03665 	110.525425784	138.064546705	92.0748859246	25.246418796	x
 CCNA_00373 	288.340374003	156.368122755	37.3231406683	25.3431279846	x
 CCNA_03628 	231.772472476	219.852640712	91.3018897324	25.420844638	x
 CCNA_03181 	111.844724314	98.2037478871	49.9391825029	25.4322466764	x
 CCNA_01698 	89.0079199247	86.0185694713	68.7458969328	25.5510384868	x
 CCNA_00778 	227.336003467	247.577134222	68.5266716237	25.6867542396	x
 CCNA_02347 	139.328908181	159.596732625	174.290584389	25.7835834175	x
 CCNA_03813 	266.168985974	249.798899776	47.9932638839	25.8459297372	x
 CCNA_01062 	300.126500548	325.749586592	683.762993185	26.0569896859	x
 CCNA_01406 	120.920911235	103.767320778	45.7363078962	26.1049004197	x
 CCNA_03868 	229.766068217	273.209551605	609.699228832	26.1649773429	x
 CCNA_02721 	147.368061616	166.191598575	142.69311806	26.3291746025	x
 CCNA_02069 	229.012605521	237.646375331	273.727526893	26.3810144281	x
 CCNA_03009 	95.8192571296	143.931436453	161.441068908	26.3819571459	x
 CCNA_03090 	390.086684965	254.015099739	51.9637439558	26.4632837039	x
 CCNA_03359 	196.267463879	222.690851804	211.470405908	26.5791911344	x
 CCNA_01341 	228.932570702	238.097944411	121.383381449	26.6578250894	x
 CCNA_02412 	19.0287014841	23.9986998295	31.4713684748	26.7120781112	x
 CCNA_01438 	145.058979123	154.96187911	37.4664962813	26.9369673818	x
 CCNA_02642 	139.806960571	171.560246124	191.816913068	26.9477298688	x
 CCNA_03574 	35.7889880012	38.5078809541	29.7982236979	26.9780868158	x
 CCNA_03627 	228.414720894	299.18176292	151.31895181	27.2665840086	x
 CCNA_02109 	233.214440213	214.605796395	128.570300111	27.2817807565	x
 CCNA_02075 	299.176429357	293.400371861	314.311043949	27.4160268072	x
 CCNA_02612 	242.622837634	274.484661765	120.405977496	27.4473174452	x
 CCNA_01177 	290.731538774	392.204111781	251.13791394	27.4518963421	x
 CCNA_02435 	294.172800787	301.264561972	109.292811358	27.530226167	x
 CCNA_01549 	152.52668142	206.974443366	149.23815348	27.9127909249	x
 CCNA_00933 	146.014059187	170.175200182	202.416186832	27.9827066917	x
 CCNA_01612 	485.870174243	358.883495231	151.409568428	28.1063307789	x
 CCNA_01926 	393.274861646	238.238686959	71.7434485675	28.3565954932	x
 CCNA_03142 	316.153003613	438.954648253	297.374696627	28.367735823	x
 CCNA_01610 	413.982198271	394.841752507	106.465800055	28.4268102411	x
 CCNA_02586 	283.743138406	314.751444477	113.406842285	28.5076497972	x
 CCNA_02540 	205.339919836	178.641640555	96.718692153	28.5280055169	x
 CCNA_01971 	364.154092859	367.943166566	83.2997769245	28.673865355	x
 CCNA_03875 	98.8455828447	124.896372813	71.2280231269	28.779288467	x
 CCNA_01296 	348.150791735	333.182217774	194.165121597	28.8091425007	x
 CCNA_00589 	29.0563563843	45.5525764756	52.3629067934	29.0907961285	x
 CCNA_03807 	91.3147717141	124.325590733	54.0599194278	29.1331123811	x
 CCNA_02224 	395.445674044	536.072153787	169.09359584	29.4195056893	x
 CCNA_00128 	219.320086064	181.650652001	181.630354633	29.5741487317	x
 CCNA_00579 	50.839709932	54.3896243855	73.25708873	29.588489324	x
 CCNA_01993 	428.191976795	404.662585443	197.063260008	29.601249786	x
 CCNA_02915 	77.6182272246	91.3468824254	109.753131659	29.693347629	x
 CCNA_00414 	205.506873733	219.550747068	153.967272731	29.7132810671	x
 CCNA_03601 	254.754043373	193.115106512	52.8994026692	29.8409885788	x
 CCNA_02634 	196.448355551	205.022018091	40.3138078108	29.8623799685	x
 CCNA_00836 	20.0809585455	37.2438087201	33.9035954295	30.0684946495	x
 CCNA_01751 	197.338013682	253.188208231	155.957796994	30.8577926341	x
 CCNA_03699 	95.1683415857	119.346930068	94.2106362819	30.901162687	x
 CCNA_01668 	135.0464201	81.2352103848	35.1779161152	30.9639547647	x
 CCNA_00601 	179.086480944	190.254428814	273.206158448	30.9849102145	x
 CCNA_02994 	242.136580172	259.675748502	217.993841294	31.1009883323	x
 CCNA_01064 	156.661921841	205.447482035	320.456151041	31.1345441375	x
 CCNA_00920 	383.356952828	302.24282988	73.050649945	31.2185402098	x
 CCNA_01747 	188.841127408	192.828980824	220.314464431	31.2747898318	x
 CCNA_03703 	386.411137933	315.630142559	126.727492572	31.2910533731	x
 CCNA_00444 	148.370182683	190.311916943	314.011741059	31.5232841892	x
 CCNA_03636 	160.843580154	122.308667837	65.395968502	31.6104217227	x
 CCNA_03023 	110.598755627	108.632506172	79.239527341	31.7129739542	x
 CCNA_03207 	185.587855808	136.494205592	192.329257886	31.7159900109	x
 CCNA_03185 	38.8772612156	48.8453146314	31.7604425463	32.0408389971	x
 CCNA_03796 	94.8302201712	116.051953806	104.612698397	32.0798834315	x
 CCNA_01937 	144.718616362	178.961693779	238.717065	32.2686061106	x
 CCNA_03138 	36.4901602519	47.2593848535	49.2180390733	32.3756172718	x
 CCNA_03717 	356.271571385	204.012972418	41.4305008812	32.50820942	x
 CCNA_01950 	300.650070229	338.451302441	249.130457646	32.5183016548	x
 CCNA_02560 	370.385621489	431.33934582	644.630309566	32.6473511411	x
 CCNA_00718 	74.0383959722	67.9682189663	69.1052945378	32.7175256723	x
 CCNA_03607 	501.560826439	417.736388755	132.737975798	32.77513822	x
 CCNA_03722 	283.690178678	346.520957862	376.2789409	32.8963432301	x
 CCNA_03469 	482.064259228	580.462774545	210.263496142	32.9640681579	x
 CCNA_03589 	421.082922504	372.738192272	78.8708907133	33.1530003507	x
 CCNA_02213 	69.4401842871	68.4319425531	81.7462305705	33.2336446792	x
 CCNA_02207 	275.600838752	253.736841609	110.621860189	33.2939341578	x
 CCNA_02132 	279.666690434	293.068692151	529.035557136	33.310669183	x
 CCNA_02081 	573.153158636	567.184436951	144.373595928	33.3182146381	x
 CCNA_01395 	226.948893197	268.492824433	199.972755712	33.6011166809	x
 CCNA_01996 	411.179077087	480.507683602	476.177156912	33.6702487022	x
 CCNA_01259 	347.340091315	256.457911754	149.914454073	33.9315960401	x
 CCNA_01376 	39.5880395892	52.8440622165	52.4485554874	33.9698711526	x
 CCNA_02251 	56.6111159222	75.9266164065	77.1855004895	34.0208083272	x
 CCNA_01381 	292.81373839	311.486152388	213.857205071	34.0343301111	x
 CCNA_03108 	60.537236649	79.0601340153	64.5796126066	34.0931113376	x
 CCNA_02293 	174.528978956	161.675157577	86.2873216665	34.1779348795	x
 CCNA_01368 	129.336055274	113.342052155	95.4562380544	34.3146787941	x
 CCNA_00322 	131.052996549	52.2582742149	22.5778299273	34.3409456977	x
 CCNA_03853 	286.620772058	321.607670383	243.349740825	34.5275812722	x
 CCNA_03401 	403.54572517	355.94738536	142.61208692	34.6230492388	x
 CCNA_00784 	52.6375536813	45.4198855077	68.2784591519	34.6929393883	x
 CCNA_00237 	648.48768829	399.69446202	95.6137565991	34.9168799254	x
 CCNA_01379 	597.323997581	586.536513002	144.461389496	35.0898400043	x
 CCNA_02031 	422.984517432	558.604792678	332.405051833	35.1248061181	x
 CCNA_00605 	485.189111213	218.269751454	54.0664531381	35.2436717902	x
 CCNA_02625 	299.156574899	237.691450206	54.4284840137	35.6835707773	x
 CCNA_01179 	382.373941889	438.453245567	747.607932068	35.7345010068	x
 CCNA_03338 	150.997658161	190.676548281	181.385977019	35.9350703102	x
 CCNA_02037 	431.313909783	427.409058788	266.151487241	36.0157646417	x
 CCNA_03588 	158.120352579	208.276651043	83.0572472353	36.2393336865	x
 CCNA_00261 	212.262415394	185.671515572	97.4903336278	36.2423738991	x
 CCNA_03517 	109.616207209	142.465992015	129.509047025	36.2923375371	x
 CCNA_00467 	223.290914846	180.431748383	152.405858797	36.4175365469	x
 CCNA_00392 	150.658083217	159.876866222	63.0229488334	36.4325512734	x
 CCNA_03022 	139.906874589	168.725358221	118.505384831	36.4872548038	x
 CCNA_01369 	111.315875036	114.317620107	150.118980239	36.5742054926	x
 CCNA_00469 	26.960698227	19.3763731753	21.830527756	36.5852815367	x
 CCNA_02086 	346.412073746	279.335160659	72.4274206238	36.643628753	x
 CCNA_02070 	244.658816049	310.300202872	89.5811430818	36.6894906163	x
 CCNA_00506 	307.281248135	449.301209811	272.934213748	36.7641670055	x
 CCNA_00590 	152.554151365	212.992438918	201.816890156	36.8679668532	x
 CCNA_02174 	329.197618697	458.352950933	294.779205882	36.8818238654	x
 CCNA_03710 	411.365016543	369.521113622	136.250122004	37.0065778822	x
 CCNA_01936 	156.88590098	186.846608866	201.090749773	37.1249952164	x
 CCNA_00449 	196.267463879	209.09635213	281.198245663	37.1626240195	x
 CCNA_01759 	481.575467338	452.197539538	276.659924417	37.1711734844	x
 CCNA_03248 	66.8543370793	74.8307110224	87.0284151905	37.7587394946	x
